model_name,threshold,precision,recall,f1,accuracy,balanced_accuracy,anomalous_window_ratio,is_calibrated_threshold
one_class_svm,3.493171014413613,0.8797533401849948,0.9106382978723404,0.894929430214323,0.8100189035916824,0.4595564370717634,0.9196597353497165,False
one_class_svm,3.5274107640134513,0.8804573804573804,0.9010638297872341,0.8906414300736067,0.8034026465028355,0.46324377930039673,0.9092627599243857,False
one_class_svm,3.55770291826819,0.8813025210084033,0.8925531914893617,0.8868921775898521,0.7977315689981096,0.46746303642264697,0.8998109640831758,False
one_class_svm,3.6300319595944255,0.8809776833156217,0.8819148936170212,0.8814460393407761,0.7892249527410208,0.46638117562206993,0.889413988657845,False
one_class_svm,3.6729198531671146,0.8807733619763695,0.8723404255319149,0.8765366114377339,0.781663516068053,0.46583122971511,0.8799621928166351,False
one_class_svm,3.7284824955799745,0.8804347826086957,0.8617021276595744,0.8709677419354839,0.7731568998109641,0.464749368914533,0.8695652173913043,False
one_class_svm,3.762241126972051,0.8813186813186813,0.8531914893617021,0.867027027027027,0.7674858223062382,0.46896862603678324,0.8601134215500945,False
one_class_svm,3.8102256535709516,0.8809788654060067,0.8425531914893617,0.8613376835236541,0.7589792060491494,0.46788676523620626,0.8497164461247637,False
one_class_svm,3.8619708832124053,0.884009009009009,0.8351063829787234,0.8588621444201313,0.7561436672967864,0.48111251352326,0.8393194706994329,False
one_class_svm,3.891669176657475,0.8872437357630979,0.8287234042553191,0.856985698569857,0.7542533081285444,0.49487017670393074,0.8298676748582231,False
one_class_svm,3.9181095255617313,0.8881199538638985,0.8191489361702128,0.8522412838959601,0.7476370510396976,0.498557518932564,0.8194706994328923,False
one_class_svm,3.9438172956581448,0.8926487747957993,0.8138297872340425,0.8514190317195326,0.7476370510396976,0.517084385142445,0.8100189035916824,False
one_class_svm,3.969022075626151,0.8959810874704491,0.8063829787234043,0.8488241881298992,0.7448015122873346,0.5303101334294987,0.7996219281663516,False
one_class_svm,4.003659181703952,0.9007177033492823,0.801063829787234,0.847972972972973,0.7448015122873346,0.5488369996393797,0.7901701323251418,False
one_class_svm,4.0457911565760245,0.9030303030303031,0.7925531914893617,0.8441926345609065,0.7400756143667296,0.5572935448972232,0.779773156899811,False
one_class_svm,4.106349907759555,0.9066339066339066,0.7851063829787234,0.8415051311288484,0.7372400756143668,0.570519293184277,0.7693761814744802,False
one_class_svm,4.149403852477378,0.9116915422885572,0.7797872340425532,0.8405963302752294,0.7372400756143668,0.5890461593941579,0.7599243856332704,False
one_class_svm,4.216387981841585,0.9155107187894073,0.7723404255319148,0.8378534333525678,0.7344045368620038,0.6022719076812116,0.7495274102079396,False
one_class_svm,4.255514378921114,0.9233716475095786,0.7691489361702127,0.8392338943702844,0.7381852551984878,0.6303371799495132,0.7400756143667296,False
one_class_svm,4.350915207965513,0.9339378238341969,0.7670212765957447,0.8422897196261683,0.7448015122873346,0.6674089433826181,0.7296786389413988,False
one_class_svm,4.427345533532238,0.9409448818897638,0.7627659574468085,0.8425381903642774,0.7466918714555766,0.6907050126217094,0.720226843100189,False
one_class_svm,4.521087582153463,0.952063914780293,0.7606382978723404,0.8456534594914252,0.7533081285444234,0.7277767760548143,0.7098298676748582,False
one_class_svm,4.600379174707313,0.9635135135135136,0.7585106382978724,0.8488095238095238,0.7599243856332704,0.7648485394879192,0.6994328922495274,False
one_class_svm,4.72824089670827,0.9739726027397261,0.7563829787234042,0.8514970059880239,0.7655954631379962,0.7976830147854309,0.6899810964083176,False
one_class_svm,4.878616473112447,0.9860917941585535,0.7542553191489362,0.8547317661241712,0.7722117202268431,0.8347547782185358,0.6795841209829868,False
one_class_svm,5.417092921164733,0.998589562764457,0.7531914893617021,0.8587022437841115,0.779773156899811,0.8723584565452578,0.6701323251417769,False
one_class_svm,6.205134032281565,1.0,0.7425531914893617,0.8522588522588522,0.7712665406427222,0.8712765957446809,0.6597353497164461,False
one_class_svm,6.3975870155489005,1.0,0.7319148936170212,0.8452088452088452,0.7618147448015122,0.8659574468085106,0.6502835538752363,False
